143.4445,39.919667,1960.21846503586,3,20,4.9,23,22,59,48.7499987977,nan,nan,nan
143.471333,39.883667,1960.2185254832,3,20,4.1,9,23,31,40.2400006559,nan,nan,nan
143.185167,39.9475,1960.21853370585,3,20,4.9,3,23,36,0.259998877533,nan,nan,nan
143.331333,39.896833,1960.21856236086,3,20,4.7,5,23,51,6.40000191238,nan,nan,nan
143.404833,39.684667,1960.21864538365,3,21,6.1,19,0,34,51.7799993474,nan,nan,nan
143.373,39.536167,1960.21869055986,3,21,4.5,30,0,58,40.3599971235,nan,nan,nan
143.49,40.034333,1960.21911689688,3,21,5.4,3,4,43,22.1599986376,nan,nan,nan
143.645667,39.926333,1960.21914869207,3,21,4.6,14,5,0,7.60000314936,nan,nan,nan
143.052667,39.298333,1960.21925157136,3,21,4.6,0,5,54,20.8900024937,nan,nan,nan
143.526667,39.9365,1960.21935999608,3,21,5.5,11,6,51,29.5400011418,nan,nan,nan
143.229333,39.320833,1960.21953182997,3,21,5,0,8,22,3.34000137355,nan,nan,nan
143.452,39.901833,1960.21962821165,3,21,5.2,1,9,12,51.1599997599,nan,nan,nan
143.3405,39.772333,1960.21963873393,3,21,6.1,10,9,18,23.8999996148,nan,nan,nan
143.785333,39.908,1960.21966635613,3,21,4.1,0,9,32,57.3800028041,nan,nan,nan
143.063,39.395833,1960.21984152594,3,21,4.1,0,11,5,16.6699986849,nan,nan,nan
143.2485,39.337833,1960.21985351997,3,21,4,0,11,11,35.9500000458,nan,nan,nan
143.177167,39.368667,1960.22013013244,3,21,4,0,13,37,23.1000016062,nan,nan,nan
143.3075,39.049833,1960.2201638598,3,21,4,0,13,55,9.63999873679,nan,nan,nan
142.687,39.941833,1960.22077934629,3,21,4,28,19,19,32.8000018541,nan,nan,nan
143.096333,39.483833,1960.22108329127,3,21,4.8,18,21,59,44.269997281,nan,nan,nan
143.6095,39.6175,1960.22119186336,3,21,5.4,28,22,56,57.5800012527,nan,nan,nan
143.179167,39.536,1960.22123891071,3,21,5.3,11,23,21,45.3300030818,nan,nan,nan
143.162,39.791167,1960.22136593491,3,22,4.7,14,0,28,42.1400030702,nan,nan,nan
143.4125,39.553833,1960.22140994327,3,22,4.7,24,0,51,53.790001153,nan,nan,nan
143.638333,39.420333,1960.22224754225,3,22,4.3,8,8,13,20.6800028905,nan,nan,nan
143.185667,39.209667,1960.22249355678,3,22,5.6,0,10,23,0.250003286637,nan,nan,nan
143.202333,40.152,1960.22266825826,3,22,4.2,6,11,55,4.7300010426,nan,nan,nan
143.2145,39.106167,1960.22327833529,3,22,4.4,0,17,16,36.8300018068,nan,nan,nan
142.9605,39.2895,1960.22378984802,3,22,4.4,0,21,46,12.0899999272,nan,nan,nan
143.311667,39.512167,1960.2240880436,3,23,6.6,0,0,23,21.750000624,nan,nan,nan
143.650833,39.474,1960.22413671922,3,23,4.4,4,0,49,0.990000449121,nan,nan,nan
143.207333,39.428833,1960.22417135986,3,23,6.2,0,1,7,16.4100029822,nan,nan,nan
143.252167,39.627,1960.22420742322,3,23,4.8,5,1,26,16.8200009307,nan,nan,nan
143.430833,39.343833,1960.22422894878,3,23,4.2,14,1,37,37.5099984827,nan,nan,nan
143.785833,39.480833,1960.22424413833,3,23,5.2,0,1,45,37.8400000799,nan,nan,nan
143.401167,39.634,1960.22425563872,3,23,5.6,8,1,51,41.5099966945,nan,nan,nan
143.982333,39.380333,1960.22427856646,3,23,4,0,2,3,46.5399973122,nan,nan,nan
143.316333,39.610833,1960.22428877852,3,23,5.6,4.89,2,9,9.47000268754,nan,4.28,nan
143.252167,39.572333,1960.22433959092,3,23,4.4,0,2,35,56.2800006084,nan,nan,nan
143.664667,39.120833,1960.22450913719,3,23,4.4,19,4,5,17.7400032505,nan,nan,nan
143.798,39.1875,1960.22462324839,3,23,5.1,0,5,5,26.2099994784,nan,nan,nan
143.2055,39.401333,1960.22480016887,3,23,5.2,22,6,38,40.8600006765,nan,nan,nan
143.367,38.832667,1960.22482300458,3,23,4.4,0,6,50,42.9800019208,nan,nan,nan
143.227833,39.3515,1960.22493697822,3,23,5.2,47,7,50,47.1000012327,nan,nan,nan
143.5855,39.736833,1960.22500119947,3,23,4.2,20,8,24,37.9300032984,nan,nan,nan
143.0955,39.787667,1960.22504324688,3,23,5.7,45,8,46,47.5700007798,nan,nan,nan
143.411333,39.3745,1960.22507484062,3,23,4.1,0,9,3,26.6399997436,nan,nan,nan
143.656333,39.979667,1960.22510729957,3,23,4,13,9,20,33.0700023118,nan,nan,nan
143.9315,39.117333,1960.22523677899,3,23,5.9,11,10,28,47.5200033197,nan,nan,nan
143.780333,39.1185,1960.22539267102,3,23,5.9,15,11,50,57.1999986935,nan,nan,nan
143.815167,39.1675,1960.22586717517,3,23,5.6,0,16,1,2.15999993123,nan,nan,nan
143.699333,39.3595,1960.22590237079,3,23,4.3,19,16,19,35.1299972078,nan,nan,nan
143.7565,39.305,1960.22591732127,3,23,4.2,6,16,27,27.9000027291,nan,nan,nan
143.392833,39.185667,1960.22596474872,3,23,4.9,45,16,52,27.6699989103,nan,nan,nan
143.346667,39.136,1960.22625276892,3,23,4,0,19,24,15.5600020383,nan,nan,nan
143.685167,39.171333,1960.22649955664,3,23,5.6,33,21,34,19.5799994739,nan,nan,nan
143.713,39.1845,1960.22659108132,3,23,6.1,11,22,22,33.8100003731,nan,nan,nan
143.635833,39.137167,1960.22664628491,3,23,5.3,39,22,51,39.4800019134,nan,nan,nan
143.265833,39.114333,1960.22669979793,3,23,4.8,0,23,19,51.6899967892,nan,nan,nan
143.609,39.308167,1960.22671196747,3,23,5.4,10,23,26,16.5200014049,nan,nan,nan
143.6315,39.3665,1960.22705298776,3,24,4.3,16,2,26,0.400000846013,nan,nan,nan
143.392167,39.460833,1960.22709279593,3,24,4,0,2,46,59.2299967781,nan,nan,nan
143.510667,39.352167,1960.22716307459,3,24,4.1,0,3,24,1.60999960732,nan,nan,nan
143.2305,39.501667,1960.22718718092,3,24,4.2,3,3,36,43.9099982399,nan,nan,nan
143.4905,38.993667,1960.22777121787,3,24,4.8,39,8,44,32.5600005984,nan,nan,nan
143.642167,39.599333,1960.22791206866,3,24,5.6,39,9,58,46.5999968005,nan,nan,nan
143.5935,38.9875,1960.22818285899,3,24,5,25,12,21,29.6399980718,nan,nan,nan
143.546833,39.036167,1960.22875440258,3,24,4.2,0,17,22,43.219997325,nan,nan,nan
143.1865,39.432,1960.22905806549,3,24,5.5,28,20,2,45.7700033914,nan,nan,nan
140.051,38.952667,1960.23007358202,3,25,4.1,9,4,57,58.8400026606,nan,nan,nan
143.5365,39.720333,1960.23076785854,3,25,4.9,38,11,3,53.5299974792,nan,nan,nan
143.103,38.999667,1960.23079143265,3,25,4.7,24,11,16,18.9999965429,nan,nan,nan
143.683333,39.048333,1960.23100186608,3,25,4.8,1,13,7,13.4100025557,nan,nan,nan
138.957333,35.448333,1960.23178627429,3,25,4.2,11.68,20,0,38.2800007528,nan,4.91,nan
143.646,39.605167,1960.23554631242,3,27,4.5,32,5,2,19.709998237,nan,nan,nan
143.216,39.928167,1960.23610312184,3,27,4.3,25,9,55,47.360000059,nan,nan,nan
139.680333,40.273833,1960.23794348595,3,28,4.4,0,2,5,44.0900023095,nan,nan,nan
146.643833,43.458,1960.23827510815,3,28,5,46,5,0,30.7799982531,nan,nan,nan
143.48,39.427,1960.23920873969,3,28,4.7,44,13,12,34.4500004547,nan,nan,nan
140.2005,34.469333,1960.24102937601,3,29,4.5,59,5,12,7.34000078496,nan,nan,nan
138.513333,40.093167,1960.24182753112,3,29,4.4,9,12,12,46.9200012973,nan,nan,nan
139.088667,40.291,1960.24277932953,3,29,4.5,29,20,34,25.0700030355,nan,nan,nan
143.466667,39.390167,1960.24323533571,3,30,5,18,0,34,45.0800020956,nan,nan,nan
142.273833,40.171833,1960.24347763231,3,30,5,55,2,42,27.0799967153,nan,nan,nan
144.318667,39.387,1960.24461521074,3,30,5.1,36,12,42,0.039996532723,nan,nan,nan
141.8935,34.510167,1960.24550986895,3,30,4.2,0,20,33,31.2799984589,nan,nan,nan
143.545833,39.502,1960.24624715139,3,31,5.8,34,3,2,5.91999946162,nan,nan,nan
143.507667,39.5375,1960.24661045556,3,31,5,0,6,13,34.4699981418,nan,nan,nan
143.246667,39.934667,1960.24678873457,3,31,4.4,6,7,47,32.0799990715,nan,nan,nan
140.518833,36.510667,1960.24721897105,3,31,4.1,61,11,34,17.1900008526,nan,nan,nan
143.757,39.776833,1960.24770082568,3,31,5.3,10,15,48,14.590001178,nan,nan,nan
143.502667,39.661667,1960.24789324435,3,31,5.1,0,17,29,39.3299984904,nan,nan,nan
142.051667,41.4905,1960.2483546486,3,31,5,22,21,32,50.0399987213,nan,nan,nan
141.8635,35.956167,1960.24909276747,4,1,4.1,14,4,1,51.1300025349,nan,nan,nan
142.871833,38.967667,1960.25240211148,4,2,4.2,0,9,6,0.53000118304,nan,nan,nan
143.416,39.579,1960.2539839367,4,2,4.3,0,22,59,41.6400035024,nan,nan,nan
139.997167,36.011833,1960.25436198391,4,3,4,65,2,18,56.3999965386,nan,nan,nan
143.602833,39.634667,1960.25493311956,4,3,5.2,20,7,19,57.07999775,nan,nan,nan
143.3235,39.901667,1960.25664525874,4,3,4.7,8,22,22,19.0300024943,nan,nan,nan
143.5345,39.459667,1960.25787068312,4,4,4.6,0,9,8,9.89000230655,nan,nan,nan
141.347,36.052833,1960.25860323473,4,4,4.3,14.4,15,34,14.9300015541,nan,2.71,nan
144.065,39.3155,1960.25886152759,4,4,4.3,15,17,50,22.7700026883,nan,nan,nan
140.5435,36.443333,1960.26031412764,4,5,4.1,62,6,35,57.4699968593,nan,nan,nan
142.035667,41.554,1960.2642407575,4,6,4.6,65,17,5,26.9300014116,nan,nan,nan
143.606667,39.514167,1960.26600798516,4,7,5.1,28,8,36,50.9099973366,nan,nan,nan
143.7995,39.374667,1960.26940955494,4,8,4.1,63,14,29,36.7099984158,nan,nan,nan
143.626,39.681,1960.27080263674,4,9,5.5,16,2,43,49.3000029661,nan,nan,nan
140.962333,43.500167,1960.27177168368,4,9,4.4,4,11,14,32.889997514,nan,nan,nan
142.370167,35.769667,1960.27323367233,4,10,5.3,23,0,5,4.4800025858,nan,nan,nan
143.618833,39.6195,1960.27950808035,4,12,5,34,7,11,56.3199973293,nan,nan,nan
142.449333,40.1665,1960.28467208751,4,14,4.3,21,4,33,34.619996788,nan,nan,nan
132.706833,33.822,1960.28604561387,4,14,4.4,41.16,16,37,28.820002744,nan,3.77,nan
136.025667,34.843167,1960.28765068432,4,15,4,16,6,43,24.9999971241,nan,nan,nan
144.699167,41.541333,1960.28803558459,4,15,5.2,8,10,6,16.4700032789,nan,nan,nan
144.664,41.543,1960.28814456746,4,15,5,6,11,3,42.7699966002,nan,nan,nan
140.009167,36.074333,1960.28944922808,4,15,4.3,50.11,22,31,19.2700011134,nan,4.11,nan
141.679833,41.020667,1960.29092346944,4,16,4.5,69,11,28,18.3199988697,nan,nan,nan
142.221,37.510167,1960.29519170209,4,18,4.2,0,0,57,50.079999866,nan,nan,nan
144.5915,40.284667,1960.3011254813,4,20,4.4,44,5,5,10.4199978914,nan,nan,nan
144.939833,40.237167,1960.30125899837,4,20,4.7,59,6,15,32.5499989446,nan,nan,nan
142.392,36.047333,1960.30138391678,4,20,4.7,0,7,21,22.7699972652,nan,nan,nan
142.399167,40.258833,1960.31243540781,4,24,4.1,22,8,25,57.4400019404,nan,nan,nan
141.928667,41.636833,1960.3142348601,4,25,4.9,65,0,14,20.4399970584,nan,nan,nan
140.443167,35.375833,1960.31697296347,4,26,4.6,29,0,17,25.8400011621,nan,nan,nan
140.938167,36.209,1960.32052259032,4,27,4.3,36,7,28,13.5599993281,nan,nan,nan
143.527667,39.730167,1960.32207391058,4,27,5.2,11,21,5,50.0299969595,nan,nan,nan
142.3135,39.9685,1960.32266964873,4,28,4.7,51.8,2,19,48.699998619,nan,4.96,nan
143.1945,39.215667,1960.32710551002,4,29,4.3,0,17,17,41.2800035607,nan,nan,nan
143.385,39.064833,1960.33075693053,5,1,4,0,1,22,7.95999953151,nan,nan,nan
130.534,33.192667,1960.3326461638,5,1,4.1,14.23,17,57,50.0500001423,nan,3.73,nan
142.360667,40.3275,1960.33402052406,5,2,4.2,15,6,2,10.6199974641,nan,nan,nan
143.585167,39.584167,1960.33540301116,5,2,5,21,18,10,48.1799980327,nan,nan,nan
143.722333,39.520333,1960.33589806435,5,2,4.5,30,22,31,42.9500000272,nan,nan,nan
143.493,39.744667,1960.33709735852,5,3,4.8,10,9,3,47.5100034568,nan,nan,nan
143.631167,39.518833,1960.3377210547,5,3,5.2,13,14,32,30.2799964584,nan,nan,nan
140.958333,35.134167,1960.33781207277,5,3,4.1,44,15,20,28.4899986517,nan,nan,nan
143.694,39.4005,1960.3395312968,5,4,4.6,12,6,26,34.4800012521,nan,nan,nan
140.112,35.521833,1960.34751836451,5,7,4,79,4,36,4.72999769263,nan,nan,nan
143.134333,42.297667,1960.34861011277,5,7,5.1,62.3,14,11,28.4300028961,nan,3.51,nan
142.3615,41.192667,1960.35591129579,5,10,4.4,54,6,19,29.359998947,nan,nan,nan
139.2385,35.918833,1960.35829428696,5,11,4,21.47,3,15,25.2600004058,nan,3.81,nan
142.102667,38.507,1960.36614648509,5,14,4,35,0,13,50.6100016814,nan,nan,nan
136.377333,35.5095,1960.37213733619,5,16,4.7,15.78,4,51,15.6999996118,nan,4.24,nan
139.952333,35.977833,1960.37475626455,5,17,4.1,49,3,51,32.5000016987,nan,nan,nan
142.298,40.126333,1960.37559381767,5,17,4.9,27,11,12,57.9399972744,nan,nan,nan
139.961333,35.879667,1960.37684914965,5,17,4.2,69,22,14,34.5500022285,nan,nan,nan
129.646333,29.296,1960.37779883121,5,18,6.2,0,6,35,5.76000254788,nan,nan,nan
143.407333,39.276833,1960.38077570836,5,19,4.2,20,8,44,1.76000118628,nan,nan,nan
141.7835,35.067167,1960.38313280523,5,20,4.6,0,5,26,18.8200024068,nan,nan,nan
143.6445,39.614333,1960.3867726251,5,21,4.9,27,13,24,38.6600011364,nan,nan,nan
143.696833,39.589333,1960.38681662903,5,21,4.1,0,13,47,50.1700007562,nan,nan,nan
141.919833,36.378333,1960.38937121629,5,22,4,0,12,14,12.3499977123,nan,nan,nan
142.346167,40.273667,1960.39074129604,5,23,4,34,0,16,17.5600033104,nan,nan,nan
141.410833,36.858167,1960.39138327388,5,23,4.3,30,5,54,38.4399975911,nan,nan,nan
142.091833,34.389667,1960.3965594335,5,25,4.3,0,3,22,41.0300034843,nan,nan,nan
141.168167,35.4025,1960.39671392051,5,25,4.2,9,4,44,6.27999729477,nan,nan,nan
136.872833,34.688167,1960.39729443148,5,25,4,43.47,9,50,3.42999963835,nan,3.76,nan
143.466,39.384333,1960.42019697683,6,2,4.3,0,19,0,36.8799966127,nan,nan,nan
143.232167,39.159333,1960.42060837033,6,2,4.5,36,22,37,26.1300025135,nan,nan,nan
141.3125,36.031,1960.42714180328,6,5,4.2,9,8,0,48.9600035436,nan,nan,nan
140.0845,35.4645,1960.43765344914,6,9,4.7,67,4,20,52.4299998283,nan,nan,nan
142.780667,40.053667,1960.43886134417,6,9,4.5,20,14,57,28.9700016249,nan,nan,nan
142.681,38.123333,1960.45194425945,6,14,5.2,34,9,52,42.1499989405,nan,nan,nan
142.492333,40.1175,1960.45532958504,6,15,6.1,30,15,36,54.2700005025,nan,nan,nan
142.339167,40.137833,1960.45734975619,6,16,4,20.55,9,21,36.9300010502,nan,4.51,nan
142.137167,37.670667,1960.4575582274,6,16,4.8,36,11,11,29.2900007386,nan,nan,nan
142.0635,37.771,1960.45770132374,6,16,4.1,34,12,26,54.3399983477,nan,nan,nan
142.21,40.399167,1960.46021155067,6,17,5,45,10,29,53.7400008012,nan,nan,nan
142.286167,40.097667,1960.46059723487,6,17,5.2,34,13,53,10.0000023171,nan,nan,nan
142.3815,40.140333,1960.46062156478,6,17,5,32,14,5,59.3699988127,nan,nan,nan
143.1395,39.891333,1960.46106611105,6,17,5.2,19,18,0,16.9899974745,nan,nan,nan
143.159833,39.956167,1960.46107549901,6,17,5.6,17,18,5,13.859998323,nan,nan,nan
140.608333,33.493667,1960.46806132773,6,20,4.1,44,7,27,2.52999741398,nan,nan,nan
140.085667,36.234833,1960.46982572765,6,20,5.2,57,22,56,57.0900035482,nan,nan,nan
141.394833,34.532833,1960.4713548706,6,21,4.4,21,12,22,52.2600024287,nan,nan,nan
144.232667,38.626833,1960.47429460224,6,22,4,19,14,12,13.6300029401,nan,nan,nan
142.6195,36.579167,1960.47444714,6,22,4.4,50,15,32,37.2399987616,nan,nan,nan
143.717833,41.413333,1960.4824861051,6,25,4.4,56,14,9,28.6099989899,nan,nan,nan
140.175,35.548333,1960.48360672814,6,26,4.6,74,0,0,5.40000229888,nan,nan,nan
143.5295,39.286167,1960.49025566244,6,28,4,6.12,10,24,20.659998579,nan,4.14,nan
142.795667,39.495167,1960.49068715309,6,28,4.2,28,14,11,45.4300024305,nan,nan,nan
142.121,36.596333,1960.49248712305,6,29,4,40,6,0,24.800003197,nan,nan,nan
143.645167,42.408667,1960.49381593491,6,29,4.6,34,17,40,45.0200010221,nan,nan,nan
143.431833,39.825667,1960.49905120105,7,1,4.3,2,15,39,56.7000028957,nan,nan,nan
141.774667,36.2655,1960.50593754807,7,4,5.2,28,4,9,19.5199969094,nan,nan,nan
141.877667,36.273333,1960.50603782066,7,4,4.6,7,5,2,10.3800000679,nan,nan,nan
141.791167,36.320833,1960.50613748862,7,4,4.3,0,5,54,42.1199995298,nan,nan,nan
140.373833,35.010167,1960.51059516703,7,5,4.3,72,21,4,4.60999836214,nan,nan,nan
130.663,30.311833,1960.51785717245,7,8,5.7,61,12,51,26.6499972828,nan,nan,nan
144.0085,41.738833,1960.52178813088,7,9,4.6,19,23,23,12.9900025446,nan,nan,nan
141.809833,37.783167,1960.52232504744,7,10,4,2,4,6,11.5800032727,nan,nan,nan
142.484167,40.383333,1960.52925872072,7,12,4.9,24,17,0,30.9700029269,nan,nan,nan
139.951,37.4155,1960.53058270087,7,13,4,16,4,38,18.4000026993,nan,nan,nan
139.198333,34.3255,1960.53238430574,7,13,5.1,0,20,27,49.4700027481,nan,nan,nan
139.192333,34.33,1960.53433816156,7,14,4.2,0,13,37,35.0800021775,nan,nan,nan
139.177333,34.3345,1960.53446638838,7,14,4.1,0,14,45,9.9200010784,nan,nan,nan
136.064667,34.642,1960.53804952976,7,15,4.2,3,22,13,37.4499968328,nan,nan,nan
135.624833,33.642167,1960.53845771289,7,16,4,32,1,48,45.179999955,nan,nan,nan
139.037333,40.224167,1960.54238328938,7,17,4,11,12,17,41.3299979344,nan,nan,nan
140.232167,35.664167,1960.54436097355,7,18,4.5,64,5,40,0.44999647513,nan,nan,nan
142.129167,37.299167,1960.54609821551,7,18,4,51,20,55,36.210000515,nan,nan,nan
141.316667,36.4555,1960.54825439435,7,19,4.6,17,15,51,59.7599980272,nan,nan,nan
140.921167,35.654333,1960.54871808338,7,19,4.7,56,19,56,22.7199973501,nan,nan,nan
140.389833,35.383167,1960.55623431618,7,22,4.2,29,13,57,44.0400008596,nan,nan,nan
144.5505,40.244833,1960.56602140065,7,26,5.3,46,3,55,55.1400013305,nan,nan,nan
143.482667,39.883,1960.57201276089,7,28,4.3,7,8,33,36.3300022259,nan,nan,nan
142.288667,40.294,1960.5757659523,7,29,6.7,34,17,31,41.250000827,nan,nan,nan
142.404,40.201333,1960.57589728009,7,29,4,22,18,40,54.1500035226,nan,nan,nan
142.165333,40.170333,1960.576089417,7,29,4,42,20,22,9.97999852523,nan,nan,nan
142.311167,40.267,1960.57847989495,7,30,4.3,29,17,22,2.62999745458,nan,nan,nan
142.359833,40.142667,1960.57941420607,7,31,4.4,11,1,34,27.7899973541,nan,nan,nan
145.457333,42.639833,1960.57945897971,7,31,4.3,41,1,58,3.63999984413,nan,nan,nan
143.338,39.78,1960.5808013598,7,31,4.3,0,13,45,32.9199968055,nan,nan,nan
141.935667,41.5365,1960.58252803108,8,1,4.5,70,4,55,34.4099977575,nan,nan,nan
142.510167,40.168333,1960.58340982152,8,1,4.7,19,12,40,18.7399992235,nan,nan,nan
142.4585,41.9845,1960.5843537894,8,1,4.4,65,20,57,49.2700011358,nan,nan,nan
142.395333,40.127,1960.58881529644,8,3,4.8,15,12,9,12.8300032616,nan,nan,nan
142.411167,40.2135,1960.58883166237,8,3,4.1,10,12,17,50.3600000478,nan,nan,nan
141.183,35.710333,1960.5956486187,8,6,4.1,37,0,10,38.8799972013,nan,nan,nan
143.731667,40.528,1960.59873738141,8,7,5.1,0,3,18,32.9700017162,nan,nan,nan
143.224,39.9865,1960.60521306353,8,9,4.4,0,12,11,29.5800008103,nan,nan,nan
143.274667,39.860667,1960.61001605539,8,11,5,41,6,22,51.7099977098,nan,nan,nan
142.1155,40.308333,1960.61190376821,8,11,4.2,32,22,57,45.7199993469,nan,nan,nan
141.3955,36.326167,1960.61352561981,8,12,5.6,31,13,12,32.5599998944,nan,nan,nan
142.367333,40.2865,1960.61557207043,8,13,6,28,7,11,6.24000354484,nan,nan,nan
143.964833,39.654667,1960.61864669317,8,14,4.2,0,10,11,33.1900030524,nan,nan,nan
134.792833,33.938333,1960.62218617183,8,15,4,44,17,16,59.999997288,nan,nan,nan
142.653167,37.778667,1960.62526710243,8,16,4.4,32,20,20,46.4200020097,nan,nan,nan
142.477333,40.039167,1960.62534391128,8,16,4.3,8,21,1,15.3000021912,nan,nan,nan
142.845667,42.302167,1960.62686341454,8,17,4.8,60.23,10,22,5.63999724016,nan,4.28,nan
