,id,origin_time,latitude,longitude,depth,magnitude,counts,catalog_id,region_id,mag_id
2455,b'nc21437727',1107629010310,37.4003333,-121.4833333,7.195,4.18,1,,2295,1
2456,b'ci10081017',1108506207310,31.6483333,-115.9715,3.692,4.21,1,,6537,2
2457,b'nc21445149',1110751752760,37.4536667,-118.8398333,5.448,4.0,1,,4755,0
2458,b'nc21446031',1111101690230,40.743,-124.478,26.825,4.08,1,,310,0
2459,b'nc21446135',1111130638490,40.3706667,-124.972,17.08,4.85,1,,107,8
2460,b'ci14138080',1113679093400,35.0223333,-119.191,9.288,4.59,1,,4467,5
2461,b'ci10097009',1115346549510,35.0306667,-119.1813333,10.678,4.06,1,,4467,0
2462,b'nc21455182',1115541835350,38.3783333,-122.1623333,8.527,4.14,1,,1707,1
2463,b'nc21455621',1115678259060,38.7885,-122.7546667,-0.514,4.33,1,,1260,3
2464,b'nc21455783',1115756470510,40.9461667,-121.7576667,17.106,4.43,1,,2066,4
2465,b'nc21456837',1116228277510,35.9288333,-120.477,9.476,4.48,1,,3211,4
2466,b'ci14146956',1116635972690,33.2235,-116.2048333,14.864,4.06,1,,6382,0
2467,b'nc21458268',1116878398660,35.6696667,-121.0835,5.489,4.07,1,,2643,0
2468,b'ci14151344',1118590906520,33.5325,-116.5666667,13.051,5.2,1,,6207,12
2469,b'nc21462676',1118889027160,40.4245,-125.3021667,2.143,4.2,1,,3,2
2470,b'ci14155260',1118955206020,34.058,-117.0113333,10.558,4.88,1,,5896,8
2471,b'nc21465580',1119811557790,39.305,-120.0928333,-2.261,4.77,1,,3628,7
2472,b'ci14165408',1122209982870,33.674,-119.761,5.832,4.11,1,,3862,1
2473,b'ci14169456',1123306833460,36.1391667,-118.045,-1.829,4.38,1,,5252,3
2474,b'nc21479484',1124936864280,40.4816667,-124.3086667,26.711,4.11,1,,351,1
2475,b'ci14178184',1125528465530,33.1663333,-115.6351667,4.003,4.63,1,,6716,6
2476,b'ci14178188',1125528624030,33.1721667,-115.6115,2.003,4.46,1,,6716,4
2477,b'ci14178212',1125529636450,33.1758333,-115.618,4.622,4.2,1,,6716,2
2478,b'ci14178236',1125530852190,33.1983333,-115.5891667,2.892,4.45,1,,6769,4
2479,b'ci14178248',1125531131040,33.1896667,-115.603,4.267,4.57,1,,6716,5
2480,b'ci14179292',1125582620190,33.1783333,-115.6328333,0.004,4.48,1,,6716,4
2481,b'ci12217067',1125624438610,33.1748333,-115.6311667,4.977,4.5,1,,6716,5
2482,b'ci14179736',1125624439590,33.1533333,-115.6463333,1.207,5.08,1,,6716,10
2483,b'nn00190934',1126883384424,39.0647,-119.6272,10.4,4.2,1,,4014,2
2484,b'ci14186608',1127420644880,35.0338333,-119.0096667,10.145,4.47,1,,4567,4
2485,b'ci14186612',1127420688620,35.0433333,-119.0143333,10.005,4.69,1,,4567,6
2486,b'ci14186628',1127421052410,35.0448333,-119.007,10.185,4.18,1,,4567,1
2487,b'nc21487037',1128260889410,35.6476667,-121.0916667,4.516,4.0,1,,2643,0
2488,b'ci10147909',1129497095010,32.4545,-118.1633333,9.778,4.99,1,,5149,9
2489,b'ci10148369',1129608521520,34.0141667,-116.7753333,15.676,4.1,1,,6088,1
2490,b'ci10148421',1129620663470,34.0121667,-116.7755,17.785,4.42,1,,6088,4
2491,b'nc21490245',1129680312030,38.835,-122.881,2.009,4.14,1,,1191,1
2492,b'ci10148829',1129711886010,32.4966667,-118.145,9.85,4.26,1,,5149,2
2493,b'ci14201764',1133596174590,34.329,-116.8331667,3.672,4.17,1,,6028,1
2494,b'nc21500608',1135357049940,40.4506667,-125.2595,8.095,4.25,1,,14,2
2495,b'nc21500628',1135373912890,40.4273333,-125.3463333,3.152,4.63,1,,3,6
2496,b'nc21506332',1140112079650,37.9848333,-118.7735,8.174,4.1,1,,4824,1
2497,b'nc21510606',1143338197600,40.2778333,-124.449,22.253,4.52,1,,305,5
2498,b'ci14219360',1143596183010,35.6218333,-117.5875,7.927,4.11,1,,5582,1
2499,b'nc21511291',1143894359780,36.5195,-121.0935,1.434,4.34,1,,2652,3
2500,b'nc21511951',1144372014940,35.7251667,-121.0933333,6.761,4.2,1,,2644,2
2501,b'nn00180665',1146810979124,38.2284,-118.7567,14.0,4.3,1,,4827,3
2502,b'nc21516950',1147430249330,38.8171667,-122.8138333,3.618,4.71,1,,1191,7
2503,b'nc30230549',1147430315860,38.8433333,-122.8536667,2.044,4.15,1,,1191,1
2504,b'ci12245763',1148444426010,32.3066667,-115.2278333,6.006,5.37,1,,6916,13
2505,b'ci10185301',1148725294720,32.2783333,-115.2048333,9.976,4.3,1,,6915,3
2506,b'ci10185397',1148802017160,32.2433333,-115.1353333,6.006,4.25,1,,6964,2
2507,b'ci10185465',1148817323140,32.3461667,-115.2188333,6.006,4.49,1,,6916,4
2508,b'ci14233052',1150212621790,31.8383333,-116.3625,5.295,4.49,1,,6310,4
2509,b'nc21522424',1150374291110,37.1015,-121.492,2.831,4.3,1,,2292,3
2510,b'ci14236768',1151627286560,33.2406667,-116.036,3.459,4.37,1,,6497,3
2511,b'ci14239764',1152742850220,36.071,-117.9021667,2.981,4.02,1,,5318,0
2512,b'nc21527987',1153309303460,40.2806667,-124.4331667,20.064,5.0,1,,305,10
2513,b'nc21530368',1154574492860,38.3635,-122.5886667,8.55,4.5,1,,1400,5
2514,b'ci10207681',1158192666110,32.6951667,-116.0528333,9.92,4.05,1,,6491,0
2515,b'ci14255632',1160425610860,33.261,-116.0678333,8.997,4.01,1,,6497,0
2516,b'nc21543835',1161363608100,38.8666667,-122.7873333,2.546,4.56,1,,1261,5
2517,b'nc21544859',1161700002070,40.3895,-125.0668333,-0.655,4.3,1,,72,3
2518,b'ci10215753',1162569403050,32.676,-116.0481667,13.436,4.62,1,,6491,6
2519,b'nc21547350',1163061493440,39.3586667,-123.2823333,4.06,4.1,1,,933,1
2520,b'ci14263712',1164834655430,32.8205,-115.9725,3.621,4.11,1,,6549,1
2521,b'ci10221893',1165617970000,31.7943333,-116.3118333,5.119,4.33,1,,6309,3
2522,b'ci10222185',1165843268410,31.8205,-116.3543333,5.119,4.07,1,,6310,0
2523,b'nc51176849',1166249645350,36.173,-120.2916667,10.21,4.2,1,,3404,2
2524,b'nc51176911',1166368419990,40.4203333,-125.0736667,-0.283,4.3,1,,73,3
2525,b'ci10223765',1166931818860,33.7068333,-116.0508333,12.696,4.11,1,,6502,1
2526,b'nn00197036',1169638216099,37.4133,-117.0986,6.1,4.1,1,,5930,1
2527,b'nc51178004',1169646172740,40.3115,-124.5853333,19.047,4.4,1,,263,4
2528,b'ci10230869',1170992024070,33.2113333,-116.148,11.881,4.29,1,,6440,2
2529,b'nc40193932',1172492394530,40.6428333,-124.8628333,-0.533,5.4,1,,147,14
2530,b'ci10233309',1172492462140,40.642,-124.87,4.957,5.4,1,,147,14
2531,b'nc40194055',1172810400750,37.8965,-122.1113333,15.981,4.23,1,,1702,2
2532,b'nc51179422',1173410252110,38.4293333,-119.3606667,6.785,4.7,1,,4303,7
2533,b'ci14282008',1175245775830,36.0276667,-117.7753333,-0.663,4.11,1,,5452,1
2534,b'nc40195359',1175813669840,40.3111667,-124.584,17.917,4.17,1,,263,1
2535,b'nc40195415',1175990104230,40.6031667,-124.7713333,20.477,4.19,1,,185,1
2536,b'ci14285168',1176677846720,32.6923333,-116.0565,7.703,4.41,1,,6491,4
2537,b'nc40195779',1176885742330,39.4645,-123.1073333,4.725,4.79,1,,997,7
2538,b'usp000f9zw',1176895017590,34.66,-121.506,5.0,4.0,1,,2178,0
2539,b'nc51181154',1177448908530,38.7946667,-122.7965,1.65,4.46,1,,1260,4
2540,b'ci14288992',1178323303000,32.0618333,-115.8721667,6.202,4.18,1,,6596,1
2541,b'nc51181705',1178697003830,40.3745,-125.0161667,-0.423,5.2,1,,72,12
2542,b'nc51181706',1178698051340,40.3841667,-124.9553333,-0.553,4.53,1,,107,5
2543,b'nc51182151',1179833652170,35.862,-120.4125,8.65,4.01,1,,3210,0
2544,b'ci14295380',1180663717830,32.6753333,-116.1105,11.463,4.06,1,,6434,0
2545,b'ci14295640',1180761086470,33.8718333,-116.2118333,4.233,4.26,1,,6388,2
2546,b'nc51182810',1181633023130,37.5403333,-118.8675,7.94,4.6,1,,4756,6
2547,b'nc51183469',1182738744620,41.1155,-124.8245,2.563,5.0,1,,152,10
2548,b'nc51183708',1183406333160,36.8816667,-121.621,8.06,4.2,1,,2112,2
2549,b'nc40199209',1184931742360,37.804,-122.193,5.262,4.2,1,,1702,2
2550,b'ci14312160',1186646329590,34.2995,-118.6195,7.062,4.66,1,,4850,6
2551,b'ci10275733',1188754154790,33.7321667,-117.477,12.192,4.73,1,,5629,7
2552,b'ci10276197',1188917279640,32.767,-117.3406667,10.786,4.06,1,,5686,0
2553,b'nc40201477',1189239389030,40.3193333,-124.64,15.297,4.4,1,,222,4
2554,b'ci10285533',1192524824120,34.3853333,-117.6346667,6.367,4.2,1,,5502,2
2555,b'ci14330056',1193228568770,35.838,-117.6846667,3.54,4.34,1,,5517,3
2556,b'nc40204628',1193799894810,37.4335,-121.7743333,9.741,5.45,1,,2031,14
2557,b'nc40205250',1194579429900,40.5766667,-124.4723333,26.217,4.1,1,,308,1
2558,b'ci14335368',1196290169300,31.6791667,-115.513,5.842,4.17,1,,6754,1
2559,b'ci10295849',1198066449630,34.1561667,-116.9813333,7.817,4.06,1,,5962,0
2560,b'ci10296113',1198168522890,31.7488333,-116.2741667,7.669,4.41,1,,6367,4
2561,b'nc51194914',1200763126470,40.1671667,-122.7593333,10.169,4.5,1,,1274,5
2562,b'nc51194936',1200784385430,40.1776667,-122.7036667,2.049,4.7,1,,1274,7
2563,b'ci14346868',1202541124550,32.3595,-115.2773333,6.001,5.1,1,,6916,11
2564,b'ci14348196',1202754570530,32.3271667,-115.2568333,6.001,5.1,1,,6916,11
2565,b'ci14348588',1202790759240,32.4475,-115.3175,6.018,4.97,1,,6866,9
2566,b'ci14348592',1202791246780,32.4381667,-115.2905,6.018,4.04,1,,6917,0
2567,b'ci14348824',1202808011730,32.4425,-115.298,6.018,4.25,1,,6917,2
2568,b'ci14348840',1202808439850,32.4631667,-115.3058333,6.018,4.45,1,,6866,4
2569,b'ci14351140',1203460889660,32.4325,-115.313,6.006,5.01,1,,6866,10
2570,b'ci14351300',1203470935450,32.4261667,-115.3063333,6.001,4.83,1,,6866,8
2571,b'ci14352012',1203708678480,32.421,-115.2853333,6.001,4.78,1,,6917,7
2572,b'ci12330895',1203708832140,32.3901667,-115.2698333,5.982,4.58,1,,6916,5
2573,b'ci14358796',1206828102840,32.3841667,-115.2333333,6.991,4.18,1,,6916,1
2574,b'ci10319593',1208787383040,31.9966667,-115.5573333,5.966,4.06,1,,6757,0
2575,b'nc40215734',1208815253770,40.7801667,-124.2081667,20.609,4.2,1,,400,2
2576,b'ci10319993',1208915729400,34.866,-116.3403333,4.62,4.14,1,,6340,1
2577,b'nn00242164',1209077748953,39.5297,-119.9332,2.9,4.1,1,,3727,1
2578,b'nn00242527',1209191999648,39.5212,-119.9279,2.8,4.8,1,,3727,8
2579,b'nn00385392',1209192010453,39.5231,-119.9393,2.8,5.1,1,,3727,11
2580,b'ci10320621',1209192019120,38.6103333,-119.1331667,3.535,4.7,1,,4503,7
2581,b'nn00243152',1209382398257,39.5275,-119.9274,1.1,4.0,1,,3727,0
2582,b'nc40216664',1209524586900,40.8358333,-123.4968333,27.755,5.4,1,,826,14
2583,b'ci10321561',1209614135970,33.443,-116.454,9.248,4.19,1,,6267,1
2584,b'ci10321585',1209629503220,35.4733333,-118.4253333,4.798,4.43,1,,4987,4
2585,b'ci14367532',1210372688350,33.4458333,-116.4555,9.268,4.06,1,,6267,0
2586,b'nc51202589',1210651659820,40.8051667,-125.3406667,8.102,4.3,1,,7,3
2587,b'nc40218402',1212122916230,38.7758333,-122.7641667,1.023,4.14,1,,1260,1
2588,b'ci14375776',1213771825960,31.8333333,-116.3556667,5.477,4.35,1,,6310,3
2589,b'ci14383980',1217356935670,33.9485,-117.7663333,15.503,5.44,1,,5431,14
2590,b'nc40221369',1217425173980,40.4251667,-125.3336667,14.634,4.2,1,,3,2
2591,b'nc51207076',1218952619370,41.1885,-124.216,15.66,4.6,1,,404,6
2592,b'ci10347253',1220651673590,32.3468333,-115.2295,14.987,4.63,1,,6916,6
2593,b'nc51207740',1220673615320,37.8621667,-122.0023333,15.22,4.1,1,,1783,1
2594,b'ci14396336',1222940509270,34.0838333,-116.9678333,11.345,4.14,1,,5961,1
2595,b'nc71011617',1225013242340,40.3368333,-124.6288333,20.827,4.9,1,,222,9
2596,b'nc51211113',1226552634140,40.4418333,-125.2755,19.265,4.0,1,,14,0
2597,b'nc51211307',1226814195590,40.3138333,-124.6026667,18.887,4.6,1,,222,6
2598,b'ci14403732',1226925342260,33.4996667,-116.8613333,10.839,4.11,1,,6019,1
2599,b'ci14404512',1227208980190,32.3288333,-115.3318333,6.006,4.98,1,,6865,9
2600,b'ci14406196',1227993249070,35.9706667,-117.3263333,0.189,4.03,1,,5718,0
2601,b'ci14406304',1228050187280,35.9713333,-117.3198333,2.459,4.04,1,,5718,0
2602,b'ci14407020',1228236789120,35.9711667,-117.3221667,2.329,4.03,1,,5718,0
2603,b'ci14408052',1228537122850,34.8133333,-116.4188333,6.37,5.06,1,,6281,10
2604,b'ci10366101',1229188606470,35.972,-117.3173333,-0.971,4.01,1,,5718,0
2605,b'ci10366249',1229244086450,32.5536667,-115.5366667,15.01,4.03,1,,6763,0
2606,b'nc51213534',1229880936640,36.6748333,-121.3001667,6.761,4.0,1,,2377,0
2607,b'nc51213957',1230293980020,39.9598333,-120.8688333,-1.668,4.5,1,,2873,5
2608,b'ci10368325',1230441427470,32.5681667,-115.5428333,10.01,4.52,1,,6763,5
2609,b'nc51214595',1231090030480,38.7823333,-122.7725,3.816,4.27,1,,1260,2
2610,b'ci10370141',1231472986270,34.1073333,-117.3041667,13.823,4.45,1,,5700,4
2611,b'ci10374021',1233218519120,32.6931667,-118.2265,9.693,4.19,1,,5086,1
2612,b'ci14418600',1233436162590,35.4135,-117.7858333,7.42,4.39,1,,5446,3
2613,b'uw10762533',1235641967540,42.5413333,-123.896,36.796,4.24,1,,618,2
2614,b'ci14433456',1237895743930,33.3171667,-115.7281667,6.003,4.77,1,,6664,7
2615,b'nc40234037',1238434829260,37.2848333,-121.6156667,7.145,4.3,1,,2116,3
2616,b'ci14443616',1239506364000,32.3253333,-115.2536667,5.987,4.22,1,,6916,2
2617,b'ci14443704',1239529287830,32.0735,-115.7583333,5.787,4.3,1,,6651,3
2618,b'ci10403777',1241226673660,34.0666667,-118.8825,13.911,4.42,1,,4721,4
2619,b'nc51220943',1241373245210,40.7491667,-124.1638333,20.257,4.17,1,,448,1
2620,b'ci10406593',1241814433950,34.4401667,-119.1825,7.287,4.17,1,,4461,1
2621,b'usp000gx19',1242081349800,31.711,-114.539,5.0,4.1,1,,7240,1
2622,b'ci10410337',1242617976340,33.9376667,-118.3356667,13.817,4.7,1,,5035,7
2623,b'ci10411545',1242773351550,33.9338333,-118.329,12.715,4.04,1,,5035,0
2624,b'ci14462064',1243119512940,36.3961667,-117.8376667,-0.64,4.73,1,,5388,7
2625,b'ci14477000',1245459630610,32.8996667,-118.0066667,13.996,4.11,1,,5219,1
2626,b'nc40238431',1245501168000,35.6431667,-120.9513333,5.923,4.39,1,,2736,3
2627,b'ci14481152',1246311599370,31.9503333,-115.511,5.896,4.2,1,,6757,2
2628,b'nc71261376',1249642174720,40.3098333,-124.637,16.257,4.92,1,,222,9
2629,b'ci14512436',1253400917840,32.3706667,-115.2611667,9.987,5.08,1,,6916,10
2630,b'ci14512580',1253406977590,32.3551667,-115.2785,9.97,4.36,1,,6916,3
2631,b'ci14517500',1254391284670,36.3878333,-117.8586667,3.985,5.0,1,,5388,10
2632,b'ci14519756',1254532159140,36.391,-117.8638333,0.7,4.74,1,,5388,7
2633,b'ci14519764',1254532226100,36.3863333,-117.8681667,1.688,4.85,1,,5388,8
2634,b'ci14519780',1254532560310,36.391,-117.8608333,-1.77,5.19,1,,5388,11
2635,b'ci14519860',1254533431910,36.4026667,-117.8513333,-0.06,4.07,1,,5389,0
2636,b'ci14519940',1254534475370,36.3948333,-117.8456667,-0.04,4.2,1,,5388,2
2637,b'ci14520476',1254547917720,36.39,-117.8635,0.08,4.66,1,,5388,6
2638,b'ci14520900',1254569831380,36.3893333,-117.8673333,0.44,4.41,1,,5388,4
2639,b'ci10477949',1255062305270,36.3976667,-117.8641667,7.588,4.29,1,,5388,2
2640,b'ci10480301',1255423131290,32.1498333,-115.3136667,5.979,4.32,1,,6863,3
2641,b'ci10489253',1257190051760,32.6721667,-115.6506667,7.618,4.13,1,,6711,1
2642,b'ci10497389',1258325127130,33.1655,-119.3018333,5.671,4.35,1,,4250,3
2643,b'ci10497821',1258406490630,35.5485,-117.2745,1.248,4.6,1,,5780,6
2644,b'ci14565620',1262198937330,32.464,-115.1891667,5.971,5.8,1,,6966,18
2645,b'ci14565636',1262199203960,32.5323333,-115.2081667,5.986,4.77,1,,6918,7
2646,b'ci14565660',1262200061530,32.4945,-115.205,5.971,4.03,1,,6917,0
2647,b'nc71330090',1262615094440,40.2773333,-123.8685,29.763,4.12,1,,595,1
2648,b'nc71336726',1262887775040,37.4811667,-121.7986667,10.753,4.05,1,,2031,0
2649,b'nc71338066',1263083259320,40.652,-124.6925,28.737,6.5,1,,225,25
2650,b'nc71338171',1263090099240,40.6086667,-124.7828333,20.38,4.41,1,,185,4
2651,b'nc71338301',1263105137020,40.3086667,-124.632,16.52,4.12,1,,222,1
2652,b'ci14570852',1263105353560,32.4033333,-115.1755,5.986,4.08,1,,6966,0
2653,b'nc71338851',1263192277890,40.4626667,-124.8486667,23.561,4.05,1,,145,0
2654,b'ci14571828',1263263768440,33.9663333,-116.8763333,8.782,4.27,1,,6024,2
2655,b'ci10527789',1263543807340,36.031,-117.843,0.103,4.41,1,,5385,4
2656,b'ci10530013',1263643405700,33.9321667,-117.0231667,13.143,4.28,1,,5895,2
2657,b'ci10537093',1265033987820,32.0493333,-117.5255,5.845,4.4,1,,5546,4
2658,b'nc71348851',1265314821970,40.4123333,-124.9613333,23.048,5.88,1,,108,18
2659,b'ci10541957',1266097146600,34.0045,-117.1796667,8.025,4.1,1,,5831,1
2660,b'ci10542525',1266183347900,32.242,-116.5911667,5.608,4.45,1,,6194,4
2661,b'ci10542589',1266192429360,36.0735,-117.8658333,-1.147,4.05,1,,5385,0
2662,b'nc71359410',1267865183810,40.3198333,-124.7333333,12.397,4.53,1,,182,5
2663,b'ci14597412',1267865257870,40.32,-124.733,12.543,4.5,1,,182,5
2664,b'ci14598228',1268108301870,32.994,-116.359,4.814,4.02,1,,6321,0
2665,b'ci14600292',1268497952320,32.9906667,-116.358,4.984,4.23,1,,6321,2
2666,b'ci14601172',1268737440190,33.9923333,-118.0816667,18.723,4.44,1,,5230,4
2667,b'ci14606268',1270027226070,32.354,-115.2288333,5.987,4.16,1,,6916,1
2668,b'ci14607220',1270335827690,32.2658333,-115.2933333,9.975,4.34,1,,6915,3
2669,b'ci14607652',1270420842360,32.2861667,-115.2953333,9.987,7.2,1,,6915,32
2670,b'ci10184394',1270420980430,32.4533333,-115.632,9.981,5.26,1,,6709,12
2671,b'ci31957759',1270421417120,32.0986667,-115.0481667,10.011,5.7,1,,7011,17
2672,b'ci14607700',1270421653970,32.436,-115.4973333,9.984,4.03,1,,6814,0
2673,b'ci14607820',1270422580110,32.204,-115.3328333,9.979,4.79,1,,6864,7
2674,b'ci14607836',1270422914240,32.3,-115.2595,9.987,5.43,1,,6916,14
2675,b'ci10169094',1270423033080,32.2211667,-115.2906667,9.995,4.56,1,,6915,5
2676,b'ci10169102',1270423241610,32.12,-115.219,9.998,4.39,1,,6914,3
2677,b'ci14607924',1270423507190,32.2661667,-115.2925,9.987,5.38,1,,6915,13
2678,b'ci10169114',1270423599410,32.3935,-115.6555,5.566,4.43,1,,6708,4
2679,b'ci14607956',1270423992180,32.2853333,-115.3678333,9.995,4.39,1,,6864,3
2680,b'ci14607964',1270424068290,32.6025,-115.761,3.271,4.12,1,,6657,1
2681,b'usp000hacb',1270424253480,32.462,-115.597,10.0,4.5,1,,6762,5
2682,b'ci14607972',1270424253490,32.4623333,-115.5978333,9.966,4.7,1,,6762,7
2683,b'ci14608004',1270424577820,32.1295,-115.0258333,9.97,4.13,1,,7012,1
2684,b'ci30317767',1270424683380,32.3156667,-115.3733333,10.015,4.03,1,,6865,0
2685,b'ci14608020',1270424925530,32.1078333,-115.0635,9.962,4.04,1,,7012,0
2686,b'ci10148002',1270426027920,31.9788333,-115.1341667,9.994,5.22,1,,6961,12
2687,b'ci14608252',1270426532920,32.252,-115.1691667,9.962,4.17,1,,6964,1
2688,b'ci14608484',1270428160030,32.2806667,-115.3578333,9.963,4.15,1,,6864,1
2689,b'ci14608492',1270428262160,32.3066667,-115.4296667,9.955,4.01,1,,6813,0
2690,b'ci14608660',1270429131560,32.289,-115.3328333,10.015,4.09,1,,6864,0
2691,b'ci14608692',1270429600400,32.2475,-115.4318333,9.966,4.2,1,,6812,2
2692,b'ci30669759',1270429634020,32.0268333,-115.1736667,9.96,4.01,1,,6962,0
2693,b'ci30213759',1270430734670,32.1445,-115.1148333,10.015,4.64,1,,6963,6
2694,b'ci30333759',1270431771620,32.139,-115.2135,9.986,4.09,1,,6914,0
2695,b'ci14608980',1270432345420,32.5933333,-115.7733333,4.085,4.68,1,,6656,6
2696,b'ci30389759',1270435647410,32.2851667,-115.3025,10.003,4.51,1,,6864,5
2697,b'ci14609500',1270436074450,32.4728333,-115.6293333,13.771,4.25,1,,6709,2
2698,b'ci30237759',1270437061740,32.0863333,-115.0346667,9.97,4.41,1,,7011,4
2699,b'ci14609660',1270437324770,32.6465,-115.8055,1.243,4.96,1,,6602,9
2700,b'ci14609924',1270438327260,32.2095,-115.2651667,9.987,4.4,1,,6915,4
2701,b'ci14610172',1270440613840,32.39,-115.5833333,14.966,4.29,1,,6761,2
2702,b'usp000hafz',1270443323170,31.922,-114.977,10.0,4.0,1,,7058,0
2703,b'ci14610940',1270448220520,32.63,-115.8,7.103,4.19,1,,6602,1
2704,b'ci14611332',1270451734590,32.279,-115.3505,9.979,4.13,1,,6864,1
2705,b'ci14612172',1270461937080,32.634,-115.8093333,10.063,4.0,1,,6602,0
2706,b'ci14612188',1270462164920,32.2416667,-115.1888333,14.994,4.07,1,,6964,0
2707,b'ci14612516',1270466054890,32.6638333,-115.8088333,13.653,4.93,1,,6602,9
2708,b'ci14613212',1270474385360,32.6401667,-115.8018333,0.002,4.73,1,,6602,7
2709,b'ci14613348',1270476424550,32.1953333,-115.3335,9.979,4.08,1,,6863,0
2710,b'ci10177010',1270476706200,32.6953333,-115.781,4.473,4.04,1,,6657,0
2711,b'ci14613876',1270484190380,31.7463333,-114.8938333,9.961,4.08,1,,7103,0
2712,b'ci14613932',1270484747110,32.078,-115.2681667,9.986,4.26,1,,6913,2
2713,b'ci14616212',1270515400710,32.0913333,-115.2193333,9.986,4.11,1,,6913,1
2714,b'ci14616380',1270516980820,32.2151667,-115.0715,9.994,4.51,1,,7013,5
2715,b'ci14616484',1270519094550,32.2786667,-115.3513333,9.995,4.46,1,,6864,4
2716,b'ci14616628',1270521201380,31.7751667,-114.8613333,9.989,4.46,1,,7103,4
2717,b'ci14617100',1270527141260,32.5936667,-115.7738333,3.983,4.56,1,,6656,5
2718,b'ci14618236',1270541543620,31.8315,-115.0126667,9.961,4.67,1,,7009,6
2719,b'ci14618772',1270548397750,32.6651667,-115.8106667,1.733,4.51,1,,6602,5
2720,b'ci14620452',1270571037550,32.1443333,-115.307,9.995,4.24,1,,6863,2
2721,b'ci14620676',1270575076940,32.055,-115.0818333,9.97,4.28,1,,7011,2
2722,b'ci14622036',1270591750430,32.6331667,-115.753,1.043,4.23,1,,6657,2
2723,b'ci14623588',1270614225470,31.9951667,-115.0411667,9.977,4.36,1,,7010,3
2724,b'ci14623804',1270617685940,32.7335,-115.9045,1.947,4.27,1,,6548,2
2725,b'ci30461759',1270617701570,32.7116667,-115.8923333,7.263,4.28,1,,6603,2
2726,b'ci14624220',1270622186750,31.9896667,-115.1001667,9.977,4.47,1,,6961,4
2727,b'ci10204370',1270674045380,32.3156667,-115.2588333,14.994,4.3,1,,6916,3
2728,b'ci10584821',1270686337920,32.2156667,-115.2586667,9.985,4.01,1,,6915,0
2729,b'ci10585381',1270694877030,32.6855,-115.7635,3.99,4.23,1,,6657,2
2730,b'ci10588789',1270741498950,32.61,-115.7611667,7.755,4.42,1,,6657,4
2731,b'ci10589037',1270745065010,32.1646667,-115.2683333,9.985,5.29,1,,6914,12
2732,b'ci10590725',1270772341070,32.2828333,-115.3976667,9.438,4.05,1,,6864,0
2733,b'ci10591725',1270791134470,32.176,-115.3063333,14.427,4.4,1,,6863,4
2734,b'ci10594757',1270846406560,32.308,-115.3591667,9.432,4.08,1,,6865,0
2735,b'ci10595133',1270854342000,32.1818333,-115.245,12.267,4.7,1,,6914,7
2736,b'ci10597061',1270890748030,32.6753333,-115.7581667,9.715,4.5,1,,6657,5
2737,b'ci10602453',1271004124040,32.3326667,-115.318,17.552,4.36,1,,6865,3
2738,b'ci10610941',1271284494360,32.1901667,-115.1923333,13.979,4.37,1,,6963,3
2739,b'ci10612165',1271323237380,32.0251667,-115.0638333,17.92,4.38,1,,7011,3
2740,b'ci31829759',1271323297780,32.0338333,-115.057,9.386,4.38,1,,7011,3
2741,b'ci10612285',1271326846910,32.096,-115.0111667,16.603,4.73,1,,7011,7
2742,b'ci10615725',1271432669860,32.2963333,-115.346,9.432,4.0,1,,6864,0
2743,b'ci10618341',1271520594080,32.3096667,-115.3425,8.971,4.12,1,,6865,1
2744,b'ci10622405',1271651168310,32.6953333,-115.8426667,9.05,4.21,1,,6602,2
2745,b'ci10627653',1271846234570,32.5258333,-115.6181667,12.993,4.15,1,,6710,1
2746,b'ci10629213',1271946123390,32.6703333,-115.8073333,4.945,4.21,1,,6602,2
2747,b'ci10629477',1271956333050,32.6595,-115.8075,5.315,4.63,1,,6602,6
2748,b'ci14682004',1272365735720,32.6921667,-115.8465,3.278,4.58,1,,6602,5
2749,b'ci14686028',1272563475810,32.6125,-115.7673333,6.085,4.03,1,,6657,0
2750,b'ci14692836',1272972392050,32.2636667,-115.2866667,14.059,4.68,1,,6915,6
2751,b'ci14692972',1272978333010,31.9023333,-115.0241667,9.246,4.0,1,,7010,0
2752,b'ci14695916',1273136501100,32.7091667,-115.8763333,2.918,4.23,1,,6603,2
2753,b'ci10657533',1273343590750,32.6815,-115.7971667,5.955,4.8,1,,6657,8
2754,b'ci10657549',1273344387460,32.6755,-115.8101667,2.383,4.69,1,,6602,6
2755,b'ci10657701',1273346586270,35.0081667,-119.2678333,16.276,4.27,1,,4368,2
2756,b'ci10658421',1273376023970,32.6726667,-115.8121667,6.363,4.05,1,,6602,0
2757,b'ci10667013',1273912734720,32.2078333,-115.2625,16.249,4.29,1,,6915,2
2758,b'ci10667021',1273913129370,32.1913333,-115.246,15.869,4.05,1,,6914,0
2759,b'ci10671989',1274229539780,32.6601667,-115.8253333,8.913,4.53,1,,6602,5
2760,b'ci10673037',1274279966430,32.6453333,-115.7415,5.195,4.04,1,,6657,0
2761,b'ci14715540',1274347585860,32.6771667,-115.8558333,5.745,4.15,1,,6602,1
2762,b'ci14718212',1274503998630,32.7156667,-115.9476667,9.019,4.03,1,,6548,0
2763,b'ci14718756',1274549458170,32.6168333,-115.7563333,8.073,4.9,1,,6657,9
2764,b'ci14718764',1274549597900,32.6243333,-115.7683333,7.493,4.6,1,,6657,6
