source_id,source_magnitude,source_completeness_above_ref,source_to_end_time_distance,pos_source_to_start_time_distance,l_hat,G
625,4.0,0.0,10824.750543460648,232.75054346064815,0.18473616547233138,0.09326020355500839
626,3.7,0.0,10824.72383366898,232.72383366898148,0.04872751233570478,0.06429172593497268
627,3.8000000000000003,0.0,10824.708636875,232.708636875,0.1212482165638752,0.07278138993783066
628,4.2,0.0,10824.700271990741,232.70027199074073,0.2105399980382037,0.11952035251528738
630,3.8000000000000003,0.0,10824.613559386575,232.61355938657408,0.11977285151438274,0.07279340551785496
631,4.5,0.0,10824.575733784723,232.57573378472222,0.3985107154808887,0.1734192041434281
632,4.3,0.0,10824.457952025463,232.45795202546296,0.47565189311383776,0.13535628682508
633,3.9000000000000004,0.0,10824.34179167824,232.34179167824075,0.156369401200849,0.08244244733460403
634,3.8000000000000003,0.0,10824.227477256945,232.22747725694444,0.19229200542706532,0.07284225221647322
635,3.8000000000000003,0.0,10824.18386056713,232.18386056712964,0.2413246766073126,0.07284777610185589
636,3.7,0.0,10824.15960388889,232.15960388888888,0.3241279750418507,0.06435478024640119
637,3.7,0.0,10824.084694826388,232.0846948263889,0.044114666632652635,0.06436316407369364
638,3.7,0.0,10823.918564456018,231.91856445601852,0.08671572002049055,0.06438176789443535
639,4.0,0.0,10823.473705844906,231.4737058449074,0.07345855825445022,0.09346751660283228
640,3.8000000000000003,0.0,10822.940831180556,230.94083118055556,0.02814209689366554,0.07300567677270695
641,3.8000000000000003,0.0,10822.818170196759,230.81817019675927,0.034161098434262606,0.07302130830664065
642,3.8000000000000003,0.0,10822.472742349537,230.47274234953704,0.06808946049077608,0.073065377102214
643,3.6,0.0,10821.398130381944,229.39813038194444,0.026769310907419238,0.05712429837259966
644,4.2,0.0,10820.959968761574,228.95996876157406,0.033946837934854125,0.12030329281864409
645,3.7,0.0,10819.541871226851,227.54187122685184,0.045764662403927,0.06487716865921245
646,4.2,0.0,10818.043383379629,226.04338337962963,0.44325758708254953,0.12092351086659191
648,3.6,0.0,10809.750476168982,217.7504761689815,0.008687203859191403,0.058324064670056554
650,3.6,0.0,10802.469211261574,210.4692112615741,0.01770041915598161,0.059109963352612795
651,3.8000000000000003,0.0,10799.66908462963,207.66908462962962,0.09218971639808811,0.07614487916380874
652,3.8000000000000003,0.0,10798.695765578705,206.6957655787037,0.09366612450342401,0.07628436712932084
653,3.6,0.0,10795.567593703703,203.5675937037037,0.005541605757029159,0.05988253780297128
654,3.7,0.0,10795.556008784723,203.55600878472222,0.007679895239012204,0.06778967902187924
655,3.7,0.0,10794.487063668981,202.48706366898148,0.060871334189214914,0.06792800672835947
656,3.7,0.0,10791.000850069444,199.00085006944445,0.2935376924850163,0.0683846873854663
657,4.0,0.0,10790.180481423611,198.1804814236111,0.12032465188459675,0.09935968141791346
658,4.0,0.0,10787.899858703704,195.8998587037037,0.12196057308788795,0.0998018625901986
659,3.7,0.0,10783.569825162038,191.56982516203703,0.5041824465285472,0.06938763808387408
660,3.8000000000000003,0.0,10780.222043564814,188.2220435648148,0.025868318995686812,0.07907525457089758
661,3.6,0.0,10778.942879988426,186.94287998842591,0.026819216152782255,0.06186605008232701
662,4.3,0.0,10778.88337150463,186.88337150462962,0.07772649005720972,0.1473944797676708
663,4.0,0.0,10769.658530046296,177.6585300462963,0.08186687907127713,0.10355180050963403
664,3.8000000000000003,0.0,10769.160930567128,177.16093056712964,0.08866016485014429,0.0808914958905173
665,3.8000000000000003,0.0,10767.314493981481,175.3144939814815,0.02112879326218956,0.08120653915928248
666,3.6,0.0,10766.746598599539,174.74659859953704,0.10225994660338703,0.06344612756594628
667,5.0,0.0,10766.726554282408,174.72655428240742,0.07419642832862322,0.36006159729919196
668,3.6,0.0,10749.096982974535,157.09698297453704,0.21875145090966647,0.06595593717721056
669,4.4,0.0,10744.213262511574,152.21326251157407,0.26793580426927777,0.17987993482491524
670,3.7,0.0,10737.456732592593,145.4567325925926,0.005719134970313819,0.07673114742936966
672,3.6,0.0,10730.32911403935,138.32911403935185,0.2882850213160845,0.06897989102753592
673,3.6,0.0,10729.360674976851,137.36067497685184,0.3552858039863226,0.06914764237802588
674,3.9000000000000004,0.0,10723.286699247687,131.2866992476852,0.2149489279869232,0.101877996262321
675,4.6000000000000005,0.0,10723.07352636574,131.07352636574075,0.18157631464618504,0.24282739771299347
676,4.1000000000000005,0.0,10720.45553025463,128.45553025462962,0.09956651220342973,0.13152482494235404
677,4.2,0.0,10714.18403175926,122.18403175925926,0.07078156739573345,0.1514195012150724
678,4.0,0.0,10705.768784421296,113.7687844212963,0.9852729287587468,0.12098751690503547
679,3.9000000000000004,0.0,10691.957026238426,99.95702623842593,0.24208123257888492,0.11143427818440661
680,3.8000000000000003,0.0,10686.078142407407,94.07814240740741,0.5870774056206611,0.10033431676954115
681,5.6000000000000005,0.0,10680.00802388889,88.00802388888889,0.35253712054288344,0.9545252504323593
682,3.7,0.0,10679.996816238427,87.99681623842592,0.018575204441665067,0.09048615627857243
683,4.0,0.0,10679.935006597223,87.93500659722223,0.03446934841149317,0.13129169042656005
684,3.7,0.0,10679.239679664353,87.23967966435185,0.011350757901020555,0.09072630125402797
685,5.4,0.0,10678.888040509259,86.88804050925926,0.26634467285216007,0.7477992142047014
686,3.6,0.0,10678.814323275463,86.81432327546297,0.006442935253774425,0.08026558145778331
687,3.6,0.0,10678.757061261573,86.75706126157408,0.007304031186908577,0.08028178794573018
688,4.0,0.0,10676.32263130787,84.32263130787037,0.012151359986117298,0.1329844047083587
689,3.6,0.0,10674.682141550926,82.68214155092592,0.016123588392578422,0.08146505070127397
690,3.6,0.0,10669.865684293982,77.86568429398149,0.03476169262815572,0.0829456685117388
691,4.5,0.0,10669.238988391204,77.2389883912037,0.11322830034881444,0.2538180006915717
692,3.6,0.0,10666.551879166667,74.55187916666667,0.058240495807292174,0.084021568608894
693,4.7,0.0,10664.62585011574,72.62585011574075,0.1536573710116982,0.3312248920482537
694,3.6,0.0,10664.625043368056,72.62504336805556,0.10436295697821465,0.08467058167542073
695,3.7,0.0,10661.03177037037,69.03177037037037,0.4748281418687415,0.09727535109823804
696,3.6,0.0,10654.652957407407,62.652957407407406,0.03990929595809011,0.08834812107671532
697,3.9000000000000004,0.0,10647.761428090278,55.761428090277775,0.1852998229642471,0.13239936392772808
698,3.8000000000000003,0.0,10645.479293877315,53.47929387731482,0.03517783460231875,0.1183062771821847
699,3.9000000000000004,0.0,10623.264848668981,31.264848668981482,0.049152040404913194,0.15379440041904924
700,3.9000000000000004,0.0,10616.658183877316,24.658183877314816,0.036529433473638837,0.16273604180571752
702,4.1000000000000005,0.0,10603.13715545139,11.137155451388889,0.7772356585569132,0.2477526668486232
703,3.7,0.0,10594.590596261573,2.590596261574074,0.5876273721168953,0.1966910054237289
704,3.6,0.0,10589.106432395834,0.0,0.1207189885511833,0.40449634847149374
705,3.8000000000000003,0.0,10588.740411712963,0.0,0.021604436267188214,0.5183488273327425
706,3.9000000000000004,0.0,10584.229746064815,0.0,0.47001459827757225,0.5867793090307849
707,4.1000000000000005,0.0,10583.352198877315,0.0,0.07862455178888622,0.751938250575761
708,3.8000000000000003,0.0,10583.101312337963,0.0,0.2742527678173021,0.5183471374315033
709,4.2,0.0,10581.30205048611,0.0,0.11722824868411293,0.8512075473634889
710,3.9000000000000004,0.0,10572.328308969909,0.0,0.03118005727154074,0.5867752623534286
711,5.800000000000001,0.0,10564.459167870371,0.0,5.594726492601681,6.190020312047534
712,3.7,0.0,10564.451506342593,0.0,0.1446671241354512,0.4578910991017498
714,3.7,0.0,10564.415750601851,0.0,0.22091740001742355,0.4578910895751509
715,6.0,0.0,10564.249368969908,0.0,6.366987629614197,7.932309076940834
716,3.7,0.0,10564.247844201389,0.0,0.24759054578342887,0.4578910448375594
717,4.3,0.0,10564.24698835648,0.0,0.9849766230730932,0.9635737714164017
718,3.8000000000000003,0.0,10564.240426585648,0.0,0.16364718879245152,0.5183414645056351
719,3.8000000000000003,0.0,10564.173880613425,0.0,0.20066409496141555,0.5183414444333349
720,3.7,0.0,10564.098883125,0.0,0.22470493123774818,0.45789100514594505
721,4.3,0.0,10563.409438761573,0.0,0.7048640092915079,0.9635733017340761
722,3.7,0.0,10563.21602636574,0.0,0.03339433893410442,0.4578907698668582
723,3.7,0.0,10562.740589050925,0.0,0.03590455225014843,0.4578906431382406
724,4.0,0.0,10561.28508508102,0.0,0.24628893044412367,0.6642366138456326
725,3.6,0.0,10559.370816828703,0.0,0.310047817141787,0.40448937030289167
726,3.9000000000000004,0.0,10554.627039872685,0.0,0.010063147945881331,0.5867692168977809
727,3.7,0.0,10554.109338530092,0.0,0.09687659300080782,0.45788833932266104
728,3.9000000000000004,0.0,10553.28476162037,0.0,0.16409372022294982,0.5867687571649096
729,4.5,0.0,10550.046362916666,0.0,1.1940288865793438,1.23477827631189
730,5.4,0.0,10546.549875833334,0.0,3.6985816010822345,3.769400837537378
731,3.8000000000000003,0.0,10546.541101631943,0.0,0.40887021445952404,0.5183361117213655
732,3.8000000000000003,0.0,10546.457230648148,0.0,0.4997216709931982,0.5183360862887268
733,4.3,0.0,10546.433021886574,0.0,1.398372759892804,0.9635637562239837
734,4.0,0.0,10546.432193275463,0.0,0.296365434657177,0.6642308549279097
736,3.8000000000000003,0.0,10540.766599895835,0.0,5.161407545634142e-06,0.5183343591946831
738,4.800000000000001,0.0,10537.964874282407,0.0,1.689763817058667,1.7912133546367706
739,3.6,0.0,10537.963456782407,0.0,0.07295259575930109,0.4044843079334904
740,3.8000000000000003,0.0,10536.778801087963,0.0,0.08889087835719749,0.5183331471495612
741,3.8000000000000003,0.0,10533.565093553241,0.0,0.017431697135195424,0.5183321693255005
742,3.6,0.0,10530.710956087963,0.0,0.13193295080238437,0.40448258549663246
743,3.9000000000000004,0.0,10529.195896574074,0.0,0.005851149095122976,0.5867604751608121
744,4.3,0.0,10527.836476076389,0.0,0.11732650222117887,0.9635532438524285
746,3.6,0.0,10499.485004861112,0.0,0.18686562582399258,0.40447512652706336
747,3.6,0.0,10494.483423414353,0.0,1.0370877443352378,0.4044739252877218
748,4.4,0.0,10487.065404791667,0.0,0.15899787340210345,1.0907344750359675
750,3.6,0.0,10483.710181122684,0.0,0.023613086993842194,0.404471331722508
752,4.0,0.0,10471.51455775463,0.0,0.039981575807033855,0.6642014128237785
753,4.1000000000000005,0.0,10467.514344386575,0.0,0.12468827285014485,0.7518869693200192
755,3.6,0.0,10443.095907812502,0.0,1.0240368117452945,0.40446147837084195
756,3.6,0.0,10442.883570590278,0.0,0.10979118118447337,0.4044614265393957
757,3.6,0.0,10440.364407256946,0.0,1.0123502096353152,0.4044608113598497
758,3.6,0.0,10440.292925266205,0.0,0.7100248682167859,0.4044607938971509
759,4.1000000000000005,0.0,10440.221954085648,0.0,0.31688425790572716,0.7518746252384434
760,3.7,0.0,10438.853556886575,0.0,0.016392163645933724,0.45785699721845735
761,3.9000000000000004,0.0,10437.297009027778,0.0,0.14553913095418286,0.5867283237249409
762,3.7,0.0,10434.524773912037,0.0,0.23298747189463898,0.45785579879663735
765,3.8000000000000003,0.0,10419.16360138889,0.0,0.02653853218840038,0.5182967390879202
766,4.1000000000000005,0.0,10407.44175048611,0.0,0.6703281569633324,0.7518596645231611
767,3.8000000000000003,0.0,10393.017019641204,0.0,0.037639634500437114,0.5182884689564787
768,3.7,0.0,10389.621803402777,0.0,0.011735835677642812,0.45784327491286825
769,3.8000000000000003,0.0,10387.98947568287,0.0,0.07325902327919394,0.5182868712737018
770,3.6,0.0,10387.197174444444,0.0,0.09461644199679468,0.40444771856129325
771,3.7,0.0,10380.882018229167,0.0,0.7104321042132478,0.45784081755340694
773,4.2,0.0,10378.464171284722,0.0,0.3525718319421846,0.8511044854416402
774,4.5,0.0,10373.65039525463,0.0,1.2726356095043996,1.2346475586463503
775,3.6,0.0,10359.210439733795,0.0,0.008980386729671462,0.40444074195557145
776,4.7,0.0,10359.02342212963,0.0,0.09892332405357791,1.5821464650569224
777,4.1000000000000005,0.0,10354.281601967592,0.0,0.11180348141483729,0.7518350863990265
778,4.3,0.0,10348.93555653935,0.0,0.06174781209513673,0.9634490563748929
779,4.4,0.0,10347.24352425926,0.0,0.20251374178915876,1.0906417102072632
780,4.4,0.0,10337.879744143518,0.0,0.7201728874010547,1.090635357121859
781,4.3,0.0,10337.600575891203,0.0,1.1869763701548595,0.9634422642135462
782,4.1000000000000005,0.0,10315.316818391202,0.0,0.11619376287735396,0.7518168195342043
783,3.6,0.0,10305.779926585647,0.0,0.027632768921053277,0.4044272580269819
784,3.7,0.0,10305.051521805555,0.0,0.8200517952982115,0.4578192223149041
785,3.7,0.0,10292.836049756945,0.0,0.03191650128091847,0.45781569710072256
786,3.7,0.0,10289.614801631944,0.0,0.016115680933881465,0.4578147653239236
787,4.7,0.0,10288.681277824075,0.0,3.0744923090839174,1.5820768391024969
788,4.1000000000000005,0.0,10288.680534421297,0.0,1.0594490649973611,0.7518042081031215
789,3.9000000000000004,0.0,10288.676677372685,0.0,0.01857350524118662,0.5866744089560773
790,4.6000000000000005,0.0,10288.649032881944,0.0,0.9822813474451547,1.3975706143127589
791,4.1000000000000005,0.0,10288.640433657407,0.0,0.102357679689569,0.751804189040082
792,3.6,0.0,10283.717730902777,0.0,0.13078020471798968,0.4044216265646634
793,4.2,0.0,10281.239042604166,0.0,1.0376224859622811,0.8510528096740927
794,5.2,0.0,10279.18364755787,0.0,2.9138260684119306,2.9409929108701673
795,3.8000000000000003,0.0,10277.96838699074,0.0,0.17455571448883475,0.5182512947002966
796,3.6,0.0,10277.522718506945,0.0,0.012163051926058255,0.40442003850050023
797,3.6,0.0,10270.713007453704,0.0,0.02413127321846965,0.40441828942635644
798,4.2,0.0,10266.38208949074,0.0,1.5338138842111173,0.8510447786158565
799,5.300000000000001,0.0,10259.017285555556,0.0,4.8889631545703045,3.3292178170722155
800,3.7,0.0,10259.016704560185,0.0,0.03759500367651942,0.45780586914714516
801,3.6,0.0,10259.012963657407,0.0,0.20094372722502174,0.4044152758478098
802,3.8000000000000003,0.0,10259.002188506945,0.0,0.20079495580558998,0.5182450414239834
803,3.8000000000000003,0.0,10258.719071724536,0.0,0.00525885146592797,0.51824494780662
804,3.6,0.0,10255.66598287037,0.0,0.06472820615593694,0.4044144118030205
805,3.6,0.0,10252.159555520833,0.0,0.1359998248536658,0.4044135056572399
806,4.1000000000000005,0.0,10250.817017569445,0.0,1.268854712300439,0.7517861053038555
807,3.6,0.0,10250.739150439815,0.0,0.11204182668734937,0.4044131383165032
808,3.7,0.0,10250.648159293982,0.0,0.08435696923091489,0.457803421683333
809,3.7,0.0,10240.65405045139,0.0,0.036737894371834584,0.45780049067627343
810,3.6,0.0,10236.995205555555,0.0,0.16116772646887015,0.40440957573339587
812,4.2,0.0,10232.271725520832,0.0,0.9058326522316354,0.8510262028354387
813,4.6000000000000005,0.0,10223.855551631943,0.0,1.039161329416165,1.397512791010568
814,3.7,0.0,10219.137497152778,0.0,0.014186517003336077,0.45779415026757286
815,3.9000000000000004,0.0,10214.159439965277,0.0,0.6968595392985454,0.5866464520357021
817,4.0,0.0,10189.782892395833,0.0,0.4770513578297687,0.664084554535797
818,4.0,0.0,10183.030490752313,0.0,0.001521948049104731,0.6640816298056086
819,3.6,0.0,10178.470375520832,0.0,0.09678185492151148,0.40439423833939514
820,4.0,0.0,10174.901922025463,0.0,0.03736426170594281,0.664078101050578
821,3.9000000000000004,0.0,10169.523348472223,0.0,1.1572612278663847,0.5866294011111363
822,3.7,0.0,10166.184991087963,0.0,0.053008658514176694,0.4577783692774316
823,3.6,0.0,10165.887275520832,0.0,0.9007947626252429,0.4043909050418349
824,5.5,0.0,10165.620868981481,0.0,2.436501210218021,4.266026683947798
825,4.5,0.0,10162.057764699073,0.0,1.998655831255255,1.2344813059194932
826,4.3,0.0,10162.01725181713,0.0,0.2679221653549701,0.9633340239365551
829,3.9000000000000004,0.0,10150.279385138889,0.0,0.09507605712588808,0.5866219784354141
830,5.5,0.0,10137.706338159722,0.0,3.98922058213752,4.265948188635651
831,3.8000000000000003,0.0,10137.704415069444,0.0,0.6761676745133266,0.5182041881350139
832,3.6,0.0,10137.666584375,0.0,0.32687170431991414,0.4043833828594006
833,3.7,0.0,10135.75316704861,0.0,0.46563818439018406,0.45776918458238475
834,4.9,0.0,10135.043282719907,0.0,2.9888920359443514,2.0271784947231035
835,3.6,0.0,10135.042245497685,0.0,1.160112746561211,0.4043826800650113
836,3.9000000000000004,0.0,10135.042183969908,0.0,0.9357208259967351,0.5866160703914965
837,4.1000000000000005,0.0,10135.041970555556,0.0,0.8115723754770928,0.75172944718698
838,3.6,0.0,10135.034831770832,0.0,0.49007197190081525,0.4043826780788321
839,3.6,0.0,10135.031138564815,0.0,0.21184873777260638,0.4043826770893994
840,4.0,0.0,10135.003725393519,0.0,0.11955890774879074,0.6640606537789645
841,3.8000000000000003,0.0,10133.337902337962,0.0,1.5828822471959947,0.5182026892765162
842,3.7,0.0,10133.328554652779,0.0,0.9896333156670143,0.45776844914839465
843,3.7,0.0,10133.328417534723,0.0,1.1856902617422413,0.45776844910678877
844,3.8000000000000003,0.0,10133.221837986111,0.0,0.18611254662563784,0.5182026494088928
845,4.5,0.0,10128.27131613426,0.0,0.029396043724258303,1.2344537588494755
846,3.7,0.0,10126.209363900462,0.0,0.32220543277092706,0.4577662866212754
847,4.5,0.0,10123.423388854166,0.0,1.8914471322126314,1.2344497829555459
848,3.7,0.0,10122.098542696758,0.0,1.3194613008139355,0.45776503578555433
849,3.8000000000000003,0.0,10122.097685289351,0.0,0.39793550017235935,0.5181988217777945
850,3.6,0.0,10120.040169594906,0.0,0.023407349541454982,0.4043786517565983
851,4.0,0.0,10106.875357083334,0.0,0.053780492829943176,0.6640482257221638
852,4.1000000000000005,0.0,10105.635371689816,0.0,0.03963713372407979,0.7517147363724767
855,4.6000000000000005,0.0,10100.14015050926,0.0,0.6046220956495815,1.3973991807199586
857,4.0,0.0,10096.106211064814,0.0,0.07509445714878038,0.6640434393548118
858,5.800000000000001,0.0,10090.251927164352,0.0,6.402404978739051,6.188184375814648
859,4.3,0.0,10090.25080079861,0.0,1.1755211639858674,0.9632880973430012
860,4.7,0.0,10090.247181319444,0.0,1.7613963609874101,1.5818722462739498
861,4.2,0.0,10090.22939400463,0.0,0.5883618082609426,0.8509467509942937
862,3.7,0.0,10090.150880752313,0.0,0.214555409155037,0.45775526133710537
863,4.9,0.0,10089.953520023148,0.0,0.8001667860034659,2.027117521768786
864,3.6,0.0,10089.80847079861,0.0,0.0711240249549348,0.40437047802790793
866,3.8000000000000003,0.0,10085.77742164352,0.0,0.001840911212191948,0.5181862341090692
867,3.9000000000000004,0.0,10082.768584594907,0.0,1.1249346180480746,0.5865955927817631
868,3.6,0.0,10082.754767129629,0.0,0.2072853339902332,0.4043685600858673
869,3.7,0.0,10076.09423144676,0.0,0.049285812437466964,0.45775093050310983
871,3.7,0.0,10063.427637210649,0.0,0.310977977834724,0.457747012043567
872,3.8000000000000003,0.0,10057.025006990742,0.0,0.030774623575403587,0.5181761701686793
873,4.1000000000000005,0.0,10056.606595613424,0.0,0.10670959192939622,0.7516899150698069
874,6.300000000000001,0.0,10054.261696342593,0.0,12.89136939911461,11.503280410963514
875,4.3,0.0,10054.258880543983,0.0,1.3425453260040663,0.9632646844107481
876,5.300000000000001,0.0,10054.258572974537,0.0,4.51724892427369,3.3287691041796097
877,4.1000000000000005,0.0,10054.249391122685,0.0,1.6992293155927722,0.7516887123546226
878,4.3,0.0,10054.24340412037,0.0,1.3054177954563744,0.9632646742879782
880,3.8000000000000003,0.0,10054.235638414353,0.0,0.8914723397286735,0.518175189136453
881,3.8000000000000003,0.0,10054.220509212962,0.0,0.28956070502540177,0.5181751838131797
882,4.0,0.0,10054.217316875,0.0,0.9063311857669655,0.6640246719197974
883,3.9000000000000004,0.0,10054.20383346065,0.0,1.3907027670087186,0.5865842645196909
884,4.0,0.0,10054.19918425926,0.0,1.3168341072747365,0.6640246637439363
885,3.7,0.0,10054.19143050926,0.0,0.7639629684018158,0.45774414524668505
886,3.6,0.0,10054.186448194445,0.0,1.0407243305094556,0.40436074995733384
887,3.9000000000000004,0.0,10054.142217349538,0.0,0.8111804117462283,0.5865842399772265
888,4.2,0.0,10054.139140185185,0.0,2.3536852436845312,0.8509260115906113
889,3.7,0.0,10054.138589398148,0.0,0.5878650259392001,0.45774412882229354
891,3.9000000000000004,0.0,10054.13221380787,0.0,2.2598534295294352,0.5865842359926474
892,3.7,0.0,10054.131871759259,0.0,0.8566709201744899,0.4577441267342579
894,3.8000000000000003,0.0,10054.129071967593,0.0,0.6509071018787632,0.5181751516400732
895,3.8000000000000003,0.0,10054.127658993055,0.0,1.2907477920675183,0.5181751511428969
896,4.3,0.0,10054.116673530092,0.0,1.0680081081876478,0.9632645913946383
897,4.0,0.0,10054.083670590278,0.0,0.35399619733668386,0.6640246116586266
898,3.8000000000000003,0.0,10054.053289293983,0.0,0.44926007192549644,0.5181751249745052
899,3.7,0.0,10054.048817534724,0.0,0.3878932854423766,0.4577441009182582
900,3.8000000000000003,0.0,10054.032696840279,0.0,0.3017920974052276,0.5181751177285547
901,3.9000000000000004,0.0,10053.994169212963,0.0,0.5598171658815009,0.5865841810059261
902,3.6,0.0,10053.985952002315,0.0,0.2058439105765773,0.40436069490444765
903,3.9000000000000004,0.0,10053.910748356482,0.0,2.458301530126485,0.5865841477761276
904,4.2,0.0,10053.906964675925,0.0,1.3683497999854215,0.8509258774310765
905,3.7,0.0,10053.903453877316,0.0,1.3072611730414907,0.4577440557328543
906,3.7,0.0,10053.902818680555,0.0,0.4721370504757911,0.45774405553540254
907,4.2,0.0,10053.897111030092,0.0,0.696318631876958,0.8509258717370681
908,3.9000000000000004,0.0,10053.88109025463,0.0,0.3503377998847713,0.5865841359619391
910,3.6,0.0,10053.527940960648,0.0,0.17139095178681418,0.4043605691296982
912,4.6000000000000005,0.0,10053.425041446759,0.0,2.3129305204258603,1.3973551584130055
914,3.8000000000000003,0.0,10053.413227013889,0.0,0.5370829633764896,0.5181748997319284
915,4.4,0.0,10053.378007233796,0.0,1.0924161956070797,1.0904334913777343
916,3.9000000000000004,0.0,10053.371813078704,0.0,0.17316426865243376,0.5865839330767263
918,4.0,0.0,10053.075614930556,0.0,0.27889222379366185,0.6640241570468405
919,3.7,0.0,10053.018464155093,0.0,0.3888531619729471,0.4577437805960481
920,3.8000000000000003,0.0,10052.570953263888,0.0,0.010483147672304054,0.5181746032627523
922,4.1000000000000005,0.0,10052.064602986111,0.0,0.6932900047366011,0.7516875968401308
923,3.7,0.0,10051.862123553241,0.0,0.12609179796930486,0.4577434209864818
924,3.8000000000000003,0.0,10051.432093530091,0.0,1.384787109460489,0.5181742022782967
925,3.6,0.0,10051.067037326387,0.0,0.2726722710833114,0.4043598930386861
926,4.0,0.0,10051.01731611111,0.0,0.06560837441425002,0.6640232283640627
927,3.9000000000000004,0.0,10049.577349988427,0.0,0.031011687735671208,0.586582420452132
928,3.6,0.0,10047.893461585647,0.0,0.08015896400169809,0.4043590204048021
929,3.9000000000000004,0.0,10047.264133425926,0.0,0.5039854010529677,0.5865814974535121
931,3.7,0.0,10045.361735567129,0.0,0.9495512284671762,0.45774139707642364
932,3.7,0.0,10043.921105543983,0.0,0.348332452324371,0.45774094799035897
933,3.9000000000000004,0.0,10042.045731122684,0.0,0.24382351175949227,0.5865794128640354
934,3.9000000000000004,0.0,10026.139255011572,0.0,0.08659580841005221,0.5865730382331537
935,4.1000000000000005,0.0,10019.609445833334,0.0,0.283480581342263,0.7516709380673411
937,4.2,0.0,10015.074312997685,0.0,1.7594834227154867,0.8509033044367751
938,4.9,0.0,10014.408755069444,0.0,1.994721719585364,2.0270134721745827
939,3.6,0.0,10013.81036417824,0.0,0.014681578863974051,0.4043495952321926
940,3.8000000000000003,0.0,10013.197004282407,0.0,0.23057372757332675,0.5181606589021657
941,4.0,0.0,9996.59326869213,0.0,1.5427184075307792,0.663998460275861
942,3.9000000000000004,0.0,9996.579820891204,0.0,0.47030768120823635,0.5865611096697577
943,3.6,0.0,9996.380121157408,0.0,0.722145037906636,0.40434473717321795
944,3.8000000000000003,0.0,9996.292427627315,0.0,0.06958805002902914,0.5181546205609646
945,3.8000000000000003,0.0,9994.978063599538,0.0,0.3392313144919606,0.5181541497620169
946,4.0,0.0,9992.703984293983,0.0,0.27970463346352864,0.663996674496082
948,4.5,0.0,9989.521925486111,0.0,1.1348499249865198,1.234337616933256
949,3.6,0.0,9987.783583877315,0.0,0.2837726950042793,0.4043423316651258
950,3.6,0.0,9976.59923815972,0.0,0.011291360866226733,0.40433919256613576
952,3.8000000000000003,0.0,9964.545617337963,0.0,0.0010210837035855224,0.5181431960194863
953,4.0,0.0,9959.744424687498,0.0,0.01863710793670562,0.6639814555680887
954,3.9000000000000004,0.0,9956.887442685185,0.0,0.02736321511791475,0.5865449218133435
955,3.8000000000000003,0.0,9953.003922118056,0.0,0.11964979561995145,0.5181390150452639
956,3.9000000000000004,0.0,9952.631714444444,0.0,0.3281252985717735,0.5865431745105849
958,4.1000000000000005,0.0,9948.155804282407,0.0,0.34415483394682245,0.7516336754863631
960,3.6,0.0,9940.379986782407,0.0,1.0953435587685374,0.40432895304134353
961,3.6,0.0,9940.001101030091,0.0,0.027872668426076403,0.40432884532664387
963,3.6,0.0,9929.282062546295,0.0,0.36838191222482725,0.404325792799312
964,3.6,0.0,9921.500918935186,0.0,0.1724547157396041,0.40432357063771396
966,3.6,0.0,9918.345295347222,0.0,0.7535282961640288,0.40432266793699245
967,3.8000000000000003,0.0,9916.478763541667,0.0,0.39649757372217154,0.5181256862009663
968,3.8000000000000003,0.0,9915.625980694444,0.0,0.2331214341861349,0.5181253732192574
970,4.0,0.0,9901.969255277778,0.0,0.38874394456243716,0.663954405468079
971,5.0,0.0,9895.333882708333,0.0,0.45720942762190236,2.294426967103278
972,4.2,0.0,9893.86552474537,0.0,0.14980157248805537,0.8508311013427697
973,4.1000000000000005,0.0,9891.23364162037,0.0,0.48470285677583475,0.751603403185132
974,3.7,0.0,9888.473448518518,0.0,0.5005640040111548,0.4576913117778755
975,4.0,0.0,9888.457271354166,0.0,1.0025878880481838,0.6639480099208717
976,4.1000000000000005,0.0,9888.093196539352,0.0,0.980241609677652,0.7516017176362749
977,4.0,0.0,9887.964296793982,0.0,0.4275913074322836,0.6639477760834365
978,4.0,0.0,9887.028572118057,0.0,0.012362675220198793,0.6639473321348976
979,3.6,0.0,9886.021115532407,0.0,0.03085508220662976,0.4043133708738188
981,3.8000000000000003,0.0,9879.402645601851,0.0,0.10759169274843217,0.5181120030910348
982,3.7,0.0,9870.958508738428,0.0,0.06978649525261836,0.45768556972207697
984,4.1000000000000005,0.0,9860.475290532408,0.0,0.04197771451010323,0.7515868244253908
986,3.6,0.0,9850.389091018518,0.0,0.10725286220836928,0.4043030151825214
987,4.0,0.0,9849.708915185185,0.0,1.5099128201454257,0.6639295218894118
988,3.7,0.0,9823.302311423611,0.0,0.6675722918024565,0.4576697892566335
989,3.9000000000000004,0.0,9821.385668437499,0.0,0.08269656149289922,0.5864881552944241
990,3.7,0.0,9802.461603402779,0.0,0.16416188459586203,0.45766281538351683
991,3.7,0.0,9801.750760937499,0.0,0.04745509528581385,0.4576625767280212
992,3.7,0.0,9799.243344375,0.0,0.3037651945569357,0.4576617344814395
993,3.6,0.0,9798.584188854165,0.0,1.3952058315820097,0.40428775584725246
994,3.6,0.0,9796.864834594906,0.0,1.2018162853357084,0.4042872452314507
995,3.9000000000000004,0.0,9796.395657395835,0.0,0.6432319800870275,0.5864774260706127
996,4.1000000000000005,0.0,9795.819136006945,0.0,0.9294108870924834,0.7515514606566264
